productid,imageid,pixels
2757570349,1162913303,[0 0 0 ... 0 0 0]
4012664464,1276323328,[0 0 0 ... 0 0 0]
1193446658,1068392739,[0 0 0 ... 0 0 0]
3229767255,1199418956,[0 0 0 ... 0 0 0]
4202303998,1314517030,[0 0 0 ... 0 0 0]
436162234,1008227238,[0 0 0 ... 0 0 0]
124895142,879444188,[0 0 0 ... 0 0 0]
678349101,1041067893,[0 0 0 ... 0 0 0]
3929900551,1265215290,[0 0 0 ... 0 0 0]
3850010025,1252530670,[0 0 0 ... 1 1 1]
1113470017,1062678810,[0 0 0 ... 0 0 0]
1869200570,1107660315,[0 0 0 ... 0 0 0]
2348775540,1137624150,[0 0 0 ... 0 0 0]
4160988007,1304177941,[0 0 0 ... 0 0 0]
188505703,933741501,[0 0 0 ... 0 0 0]
266183319,972669481,[0 0 0 ... 0 0 0]
71404637,975808605,[0 0 0 ... 0 0 0]
4061583952,1283539891,[0 0 0 ... 0 0 0]
3871040331,1255749469,[0 0 0 ... 0 0 0]
569548761,1026800019,[0 0 0 ... 0 0 0]
3417561331,1212149413,[0 0 0 ... 0 0 0]
469398496,1013764466,[0 0 0 ... 0 0 0]
4215083079,1319854157,[0 0 0 ... 0 0 0]
2888059471,1169935365,[0 0 0 ... 0 0 0]
110950809,867756231,[0 0 0 ... 0 0 0]
4079733485,1287957213,[0 0 0 ... 0 0 0]
4198479675,1313608676,[0 0 0 ... 0 0 0]
208715282,946714003,[0 0 0 ... 0 0 0]
4061638075,1283971053,[0 0 0 ... 0 0 0]
52886189,998926770,[0 0 0 ... 0 0 0]
18065931,294488363,[0 0 0 ... 0 0 0]
1935687090,1114671635,[0 0 0 ... 0 0 0]
2248248453,1133355367,[0 0 0 ... 0 0 0]
3775275641,1243660006,[0 0 0 ... 0 0 0]
3642514758,1230848353,[0 0 0 ... 0 0 0]
119570550,873795246,[0 0 0 ... 0 0 0]
69859431,848811843,[0 0 0 ... 0 0 0]
439919668,1009755027,[0 0 0 ... 0 0 0]
436988714,1008328608,[0 0 0 ... 0 0 0]
3856810004,1253466329,[0 0 0 ... 0 0 0]
858017061,1044186373,[0 0 0 ... 0 0 0]
4187040248,1315020968,[0 0 0 ... 0 0 0]
3898717022,1261377926,[0 0 0 ... 0 0 0]
2596405647,1152285012,[0 0 0 ... 0 0 0]
2735714462,1161255416,[0 0 0 ... 0 0 0]
3128633611,1192460093,[0 0 0 ... 0 0 0]
260129434,970722583,[0 0 0 ... 0 0 0]
3782160108,1244286192,[0 0 0 ... 0 0 0]
544495130,1024566646,[0 0 0 ... 0 0 0]
4027058169,1277887968,[0 0 0 ... 0 0 0]
3997818219,1274182554,[0 0 0 ... 0 0 0]
4037448089,1278865107,[0 0 0 ... 0 0 0]
267430963,973033458,[0 0 0 ... 0 0 0]
1311478392,1198102628,[0 0 0 ... 0 0 0]
4220469897,1319051557,[0 0 0 ... 0 0 0]
1056227962,1055254740,[0 0 0 ... 0 0 0]
3905724948,1262174290,[0 0 0 ... 0 0 0]
4184607891,1310866869,[0 0 0 ... 0 0 0]
569741162,1026899517,[0 0 0 ... 0 0 0]
78218496,1274426280,[0 0 0 ... 0 0 0]
4050756415,1282019597,[0 0 0 ... 0 0 0]
187230701,931974666,[0 0 0 ... 0 0 0]
294293505,987416413,[0 0 0 ... 0 0 0]
1078007654,1057640784,[0 0 0 ... 0 0 0]
3716121799,1220182340,[0 0 0 ... 0 0 0]
4023217158,1277907608,[0 0 0 ... 0 0 0]
4105632659,1307786906,[0 0 0 ... 0 0 0]
152689280,908111583,[0 0 0 ... 0 0 0]
3589278377,1225319540,[0 0 0 ... 0 0 0]
2182361110,1130339185,[0 0 0 ... 0 0 0]
4202304716,1314556619,[0 0 0 ... 0 0 0]
4011380917,1276144644,[0 0 0 ... 0 0 0]
2991088679,1179176192,[0 0 0 ... 0 0 0]
3785102233,1244541706,[0 0 0 ... 0 0 0]
3209403476,1225887425,[0 0 0 ... 0 0 0]
3382587135,1209717313,[0 0 0 ... 0 0 0]
3670382084,1232849600,[0 0 0 ... 0 0 0]
435060563,1007573043,[0 0 0 ... 0 0 0]
4150969248,1301252707,[0 0 0 ... 0 0 0]
1491372386,1084021509,[0 0 0 ... 0 0 0]
4037096485,1279155545,[0 0 0 ... 0 0 0]
86578075,999052195,[0 0 0 ... 0 0 0]
3819984710,1249536589,[0 0 0 ... 0 0 0]
4003693199,1278873622,[0 0 0 ... 0 0 0]
278931693,1008557135,[0 0 0 ... 0 0 0]
48109592,1055369086,[0 0 0 ... 0 0 0]
3748204827,1240723903,[0 0 0 ... 0 0 0]
1960305626,1120094822,[0 0 0 ... 0 0 0]
3362350,324372727,[0 0 0 ... 0 0 0]
4010224425,1276026283,[0 0 0 ... 0 0 0]
3199014382,1196806911,[0 0 0 ... 0 0 0]
3900894001,1261667012,[2 2 1 ... 0 0 0]
4061637875,1283968538,[0 0 0 ... 0 0 0]
4223028373,1321732844,[0 0 0 ... 0 0 0]
3660534473,1232369484,[0 0 0 ... 0 0 0]
4086049768,1289104529,[0 0 0 ... 0 0 0]
1543063631,1088750412,[0 0 0 ... 0 0 0]
3155736047,1194219736,[0 0 0 ... 0 0 0]
2967471730,1177010286,[0 0 0 ... 0 0 0]
127228877,997376916,[0 0 0 ... 0 0 0]
551557813,1025401710,[0 0 0 ... 0 0 0]
3816501948,1248621281,[1 1 1 ... 3 3 4]
2209092276,1131648736,[0 0 0 ... 0 0 0]
3065095718,1188462895,[0 0 0 ... 0 0 0]
4041957385,1279857873,[0 0 0 ... 0 0 0]
1173353297,1066931053,[0 0 0 ... 0 0 0]
4139329023,1298374720,[0 0 0 ... 0 0 0]
122452599,1317936888,[0 0 0 ... 0 0 0]
2799885338,1165169517,[0 0 0 ... 0 0 0]
3122661672,1192151221,[0 0 0 ... 0 0 0]
2940638373,1174584498,[0 0 0 ... 0 0 0]
3992568712,1273354925,[0 0 0 ... 0 0 0]
138727180,940533701,[3 3 3 ... 0 0 0]
3134899587,1306559393,[0 0 0 ... 0 0 0]
3929867975,1265209116,[0 0 0 ... 0 0 0]
594950785,1317996351,[0 0 0 ... 0 0 0]
4010220159,1275975057,[0 0 0 ... 0 0 0]
445454465,1010253217,[0 0 0 ... 0 0 0]
2449459158,1142641658,[0 0 0 ... 0 0 0]
4169066369,1307460795,[0 0 0 ... 0 0 0]
58776435,854179232,[0 0 0 ... 0 0 0]
278585869,1066070749,[0 0 0 ... 0 0 0]
4202303155,1314461525,[0 0 0 ... 0 0 0]
3122844232,1192170382,[0 0 0 ... 0 0 0]
3249409965,1201838165,[0 0 0 ... 0 0 0]
2536863992,1148154615,[0 0 0 ... 0 0 0]
1978507110,1117993158,[0 0 0 ... 0 0 0]
1253949463,1069680878,[0 0 0 ... 0 0 0]
2940640077,1174591396,[0 0 0 ... 0 0 0]
3887630536,1259352078,[0 0 0 ... 0 0 0]
4145102218,1300141135,[0 0 0 ... 0 0 0]
3249407080,1201834449,[0 0 0 ... 5 5 3]
3123326424,1192223818,[0 0 0 ... 0 0 0]
3766853890,1271089216,[0 0 0 ... 0 0 0]
3460634518,1225664399,[0 0 0 ... 0 0 0]
2981152193,1178133304,[0 0 0 ... 0 0 0]
3864840295,1254732578,[0 0 0 ... 0 0 0]
148456267,903796661,[0 0 0 ... 0 0 0]
4200876917,1316190998,[0 0 0 ... 0 0 0]
3028145771,1186692144,[0 0 0 ... 0 0 0]
3637248968,1230399015,[0 0 0 ... 0 0 0]
53660308,557603329,[0 0 0 ... 0 0 0]
3782771602,1244326336,[0 0 0 ... 0 0 0]
1129076711,1086382950,[0 0 0 ... 0 0 0]
1397119546,1078271890,[0 0 0 ... 0 0 0]
3917116263,1264016026,[0 0 0 ... 0 0 0]
1721119191,1100399047,[0 0 0 ... 0 0 0]
2596036461,1151985406,[0 0 0 ... 0 0 0]
435853345,1008006889,[0 0 0 ... 0 0 0]
4229797304,1321997600,[0 0 0 ... 0 0 0]
3196455701,1196755149,[0 0 0 ... 0 0 0]
300983579,993167698,[0 0 0 ... 0 0 0]
71425939,848280570,[0 0 0 ... 0 0 0]
3856810042,1253467888,[0 0 0 ... 0 0 0]
4006500988,1275611658,[0 0 0 ... 0 0 0]
4215228470,1318623155,[ 0  0  0 ... 18 18 18]
1077635715,1057308948,[0 0 0 ... 0 0 0]
857079882,1044471065,[0 0 0 ... 0 0 0]
278411104,1268285765,[0 0 0 ... 0 0 0]
2786666607,1229481484,[0 0 0 ... 0 0 0]
3470042378,1215497446,[0 0 0 ... 0 0 0]
107714342,894764601,[0 0 0 ... 0 0 0]
147471511,902311060,[0 0 0 ... 0 0 0]
4019812889,1277531056,[0 0 0 ... 0 0 0]
3813571050,1247849141,[0 0 0 ... 0 0 0]
2032142605,1121155773,[0 0 0 ... 0 0 0]
4215745511,1320242905,[0 0 0 ... 0 0 0]
190715215,933515661,[0 0 0 ... 0 0 0]
1357480519,1318097105,[0 0 0 ... 0 0 0]
3979572392,1271680093,[3 3 3 ... 0 0 0]
3928016375,1265189557,[0 0 0 ... 0 0 0]
2134871277,1128100176,[0 0 0 ... 0 0 0]
4113732746,1292892569,[0 0 0 ... 0 0 0]
4200876750,1316187342,[0 0 0 ... 0 0 0]
4195681788,1312711591,[0 0 0 ... 0 0 0]
4008826862,1275793039,[0 0 0 ... 0 0 0]
3931891827,1265607221,[0 0 0 ... 0 0 0]
3123050116,1192188310,[0 0 0 ... 0 0 0]
418466190,1017775450,[0 0 0 ... 0 0 0]
4060918515,1301429283,[0 0 0 ... 0 0 0]
569615311,1026881880,[0 0 0 ... 0 0 0]
4160931377,1304067495,[0 0 0 ... 0 0 0]
3885538791,1258669231,[0 0 0 ... 0 0 0]
845434451,1109250638,[0 0 0 ... 0 0 0]
1544812158,1088828820,[0 0 0 ... 0 0 0]
435906608,1008059766,[0 0 0 ... 0 0 0]
4010220738,1275986051,[0 0 0 ... 0 0 0]
2998368215,1182132850,[0 0 0 ... 0 0 0]
4044247247,1280343686,[0 0 0 ... 0 0 0]
3739697394,1239748637,[0 0 0 ... 0 0 0]
51862913,1109747505,[0 0 0 ... 0 0 0]
3898711248,1261193281,[0 0 0 ... 0 0 0]
4120300509,1294200465,[0 0 0 ... 0 0 0]
4143422946,1299824932,[0 0 0 ... 0 0 0]
18632795,873156937,[0 0 0 ... 0 0 0]
207151519,941621827,[0 0 0 ... 0 0 0]
4210986847,1317240250,[0 0 0 ... 0 0 0]
869761628,1045513576,[0 0 0 ... 0 0 0]
3430320,166843130,[0 0 0 ... 0 0 0]
108652994,865989420,[0 0 0 ... 0 0 0]
4150479026,1301074424,[0 0 0 ... 4 4 4]
559361891,1026056487,[2 2 2 ... 0 0 0]
3544981020,1220422270,[0 0 0 ... 0 0 0]
4125633344,1295220368,[0 0 0 ... 0 0 0]
3986432037,1271990785,[0 0 0 ... 0 0 0]
4139506998,1298812754,[0 0 0 ... 5 5 5]
4108947373,1292409429,[0 0 0 ... 0 0 0]
4160932953,1304077070,[0 0 0 ... 0 0 0]
118392408,872945423,[0 0 0 ... 0 0 0]
2570313612,1150215646,[2 2 2 ... 0 0 0]
4232485203,1323017007,[0 0 0 ... 0 0 0]
4164610960,1305017840,[0 0 0 ... 0 0 0]
3680917034,1233583796,[0 0 0 ... 0 0 0]
231450114,959218934,[0 0 0 ... 0 0 0]
4139565752,1299093809,[0 0 0 ... 0 0 0]
3992737735,1273486711,[0 0 0 ... 0 0 0]
4031252424,1278823332,[0 0 0 ... 0 0 0]
569708130,1026850702,[0 0 0 ... 0 0 0]
3370625325,1209193056,[0 0 0 ... 0 0 0]
1082632793,1057872553,[0 0 0 ... 0 0 0]
3869139768,1255764663,[0 0 0 ... 0 0 0]
4010221989,1276002942,[0 0 0 ... 0 0 0]
160183857,915485156,[0 0 0 ... 0 0 0]
4137579009,1297881006,[0 0 0 ... 0 0 0]
1152521724,1066217545,[0 0 0 ... 0 0 0]
2128666149,1127683169,[0 0 0 ... 0 0 0]
2285917073,1134488030,[0 0 0 ... 0 0 0]
522177957,1020458411,[1 1 1 ... 0 0 0]
3929899395,1265222870,[0 0 0 ... 0 0 0]
3656922378,1232021752,[0 0 0 ... 0 0 0]
2168077237,1131804820,[0 0 0 ... 0 0 0]
3910598405,1262968759,[0 0 0 ... 0 0 0]
4162787354,1304755971,[0 0 0 ... 0 0 0]
4151275409,1301259562,[0 0 0 ... 0 0 0]
4164663387,1305085857,[0 0 0 ... 0 0 0]
49362650,921031537,[0 0 0 ... 0 0 0]
678379617,1034588841,[0 0 0 ... 0 0 0]
2716198853,1159548009,[0 0 0 ... 0 0 0]
3642403204,1231022498,[0 0 0 ... 0 0 0]
206460436,1299033504,[0 0 0 ... 0 0 0]
4231422279,1323849940,[0 0 0 ... 0 0 0]
127200559,882523126,[0 0 0 ... 0 0 0]
436061261,1008131255,[0 0 0 ... 0 0 0]
4235887823,1324013139,[0 0 0 ... 0 0 0]
2850653545,1169885177,[0 0 0 ... 0 0 0]
320641899,996896201,[0 0 0 ... 0 0 0]
3760400393,1242289090,[0 0 0 ... 0 0 0]
3716556427,1237139597,[0 0 0 ... 0 0 0]
3099141054,1190933053,[0 0 0 ... 0 0 0]
2942125467,1174732117,[0 0 0 ... 0 0 0]
3867156774,1255064958,[0 0 0 ... 0 0 0]
4189048193,1311783260,[0 0 0 ... 0 0 0]
2929469603,1173641574,[0 0 0 ... 0 0 0]
1509111892,1086128959,[0 0 0 ... 0 0 0]
3064255266,1225886689,[0 0 0 ... 0 0 0]
3939867684,1267257372,[0 0 0 ... 0 0 0]
569882242,1027131333,[0 0 0 ... 0 0 0]
516355507,1019265708,[0 0 0 ... 0 0 0]
3748196628,1240521835,[0 0 0 ... 0 0 0]
4188732009,1311612683,[0 0 0 ... 0 0 0]
3799716623,1246513084,[0 0 0 ... 0 0 0]
103081028,868959417,[0 0 0 ... 0 0 0]
440679860,1009343114,[0 0 0 ... 0 0 0]
4171370651,1307347414,[0 0 0 ... 0 0 0]
435053100,1007691049,[0 0 0 ... 0 0 0]
3575906990,1222835073,[0 0 0 ... 0 0 0]
4214362459,1319413523,[0 0 0 ... 0 0 0]
59475691,719889249,[0 0 0 ... 0 0 0]
4061477568,1283480449,[0 0 0 ... 0 0 0]
4155408651,1302929310,[0 0 0 ... 0 0 0]
1316638605,1146383348,[0 0 0 ... 0 0 0]
3819982354,1249535298,[0 0 0 ... 0 0 0]
2958502115,1176505246,[0 0 0 ... 0 0 0]
4168852157,1307456700,[0 0 0 ... 0 0 0]
4040585642,1280199837,[  6   6   6 ... 183 183 182]
4023204219,1277877826,[0 0 0 ... 0 0 0]
1038553866,1054219089,[0 0 0 ... 0 0 0]
4200883203,1316305486,[0 0 0 ... 0 0 0]
3861760404,1254453029,[0 0 0 ... 0 0 0]
401111857,1069018056,[0 0 0 ... 0 0 0]
181507578,928186574,[0 0 0 ... 0 0 0]
4250677708,1328257462,[0 0 0 ... 0 0 0]
155586826,911348505,[0 0 0 ... 0 0 0]
3082185810,1189448875,[0 0 0 ... 0 0 0]
4017682925,1285870404,[0 0 0 ... 0 0 0]
3657920200,1232190401,[0 0 0 ... 0 0 0]
4061477597,1283482503,[0 0 0 ... 0 0 0]
247986699,964724232,[0 0 0 ... 0 0 0]
114389379,870156259,[0 0 0 ... 0 0 0]
1830621007,1104326958,[0 0 0 ... 0 0 0]
3964906643,1269945600,[0 0 0 ... 0 0 0]
3822710719,1249791295,[0 0 0 ... 0 0 0]
4160987013,1304172308,[0 0 0 ... 0 0 0]
3065095706,1188462883,[0 0 0 ... 0 0 0]
54692547,598737036,[0 0 0 ... 0 0 0]
290943344,1033925806,[0 0 0 ... 0 0 0]
3797081538,1246109565,[0 0 0 ... 0 0 0]
1711732971,1100074571,[0 0 0 ... 0 0 0]
3940029035,1267257406,[0 0 0 ... 0 0 0]
159603815,915097598,[0 0 0 ... 0 0 0]
294477040,987617846,[0 0 0 ... 0 0 0]
287570375,983549404,[0 0 0 ... 0 0 0]
4202304848,1314562234,[0 0 0 ... 0 0 0]
1978505191,1117990421,[0 0 0 ... 0 0 0]
4183371952,1313496700,[0 0 0 ... 0 0 0]
155401501,911114169,[0 0 0 ... 0 0 0]
4085912353,1288860224,[0 0 0 ... 0 0 0]
3921318479,1263893153,[0 0 0 ... 0 0 0]
4190057308,1312713616,[0 0 0 ... 0 0 0]
4168961404,1306897402,[0 0 0 ... 0 0 0]
85719910,858016976,[0 0 0 ... 0 0 0]
2342306132,1137322308,[0 0 0 ... 0 0 0]
2667255268,1156245969,[0 0 0 ... 0 0 0]
136952073,890709200,[0 0 0 ... 0 0 0]
4096017461,1290734370,[0 0 0 ... 0 0 0]
212342740,949384556,[0 0 0 ... 0 0 0]
3716333793,1237309468,[0 0 0 ... 0 0 0]
569995834,1027195596,[0 0 0 ... 0 0 0]
3756588706,1241400531,[0 0 0 ... 0 0 0]
3166994471,1195292255,[0 0 0 ... 0 0 0]
158383475,919931141,[0 0 0 ... 0 0 0]
3775727319,1243745951,[1 1 1 ... 0 0 0]
984922338,1052423767,[0 0 0 ... 0 0 0]
388574400,1002979984,[0 0 0 ... 0 0 0]
1853849315,1146384737,[0 0 0 ... 0 0 0]
1291418845,1071419498,[0 0 0 ... 0 0 0]
3883965204,1258156508,[0 0 0 ... 0 0 0]
3223292215,1199321449,[0 0 0 ... 0 0 0]
4039964151,1279487498,[0 0 0 ... 0 0 0]
3657924136,1232191617,[0 0 0 ... 0 0 0]
3460029528,1269763612,[1 1 1 ... 0 0 0]
927520,581567,[0 0 0 ... 0 0 0]
1985749181,1118539840,[0 0 0 ... 0 0 0]
4164670817,1305131855,[0 0 0 ... 0 0 0]
3343203147,1207621111,[0 0 0 ... 0 0 0]
196014722,1225886280,[0 0 0 ... 0 0 0]
1266710545,1070234877,[0 0 0 ... 0 0 0]
1825260277,1104111177,[0 0 0 ... 0 0 0]
166680889,920504198,[0 0 0 ... 0 0 0]
3894613388,1260626636,[0 0 0 ... 0 0 0]
2192171865,1131064664,[0 0 0 ... 0 0 0]
3470052803,1215506082,[0 0 0 ... 0 0 0]
2507272698,1146211228,[0 0 0 ... 0 0 0]
3978978453,1272459121,[0 0 0 ... 0 0 0]
52975748,882705276,[0 0 0 ... 0 0 0]
193985806,935073984,[0 0 0 ... 0 0 0]
517249187,1020972032,[0 0 0 ... 0 0 0]
155366051,911189008,[0 0 0 ... 0 0 0]
570743904,1027271233,[0 0 0 ... 0 0 0]
3600234954,1226517755,[0 0 0 ... 0 0 0]
4152983419,1309731166,[0 0 0 ... 0 0 0]
1104359560,1061838030,[0 0 0 ... 0 0 0]
189994238,933192933,[0 0 0 ... 0 0 0]
74411981,845588091,[0 0 0 ... 0 0 0]
4006003994,1275794872,[0 0 0 ... 6 6 6]
4095697136,1290698444,[0 0 0 ... 0 0 0]
3609723661,1227441184,[0 0 0 ... 0 0 0]
3868392390,1255142912,[0 0 0 ... 0 0 0]
4187109288,1315096583,[0 0 0 ... 0 0 0]
1674580686,1097670776,[0 0 0 ... 0 0 0]
2940640675,1174594136,[0 0 0 ... 0 0 0]
2001676958,1119680316,[0 0 0 ... 0 0 0]
262874764,971647915,[0 0 0 ... 0 0 0]
3856414950,1253335895,[0 0 0 ... 0 0 0]
278783101,1126094484,[0 0 0 ... 0 0 0]
2295316375,1135001302,[0 0 0 ... 0 0 0]
3898728629,1261426799,[0 0 0 ... 0 0 0]
3057765561,1187865637,[0 0 0 ... 0 0 0]
3031437543,1186699767,[0 0 0 ... 0 0 0]
2994450935,1181413894,[0 0 0 ... 0 0 0]
3816940514,1248644324,[0 0 0 ... 0 0 0]
1869288416,1107724543,[0 0 0 ... 0 0 0]
2107990183,1196057021,[0 0 0 ... 0 0 0]
2777558402,1164138437,[0 0 0 ... 0 0 0]
161178372,916352176,[0 0 0 ... 0 0 0]
283323475,980301184,[0 0 0 ... 0 0 0]
4017326246,1277065312,[0 0 0 ... 0 0 0]
3796900492,1246043745,[0 0 0 ... 0 0 0]
3798486648,1246318903,[0 0 0 ... 0 0 0]
209464004,1233290991,[0 0 0 ... 0 0 0]
223273713,956932186,[0 0 0 ... 0 0 0]
3777645648,1244007155,[0 0 0 ... 0 0 0]
4010222859,1276014483,[0 0 0 ... 0 0 0]
4063235352,1284181393,[0 0 0 ... 0 0 0]
3776679691,1243842169,[0 0 0 ... 0 0 0]
88230253,855350697,[0 0 0 ... 0 0 0]
3953644058,1268779836,[0 0 0 ... 0 0 0]
4150990606,1301504623,[13 13 13 ...  1  1  1]
2042263007,1121777054,[0 0 0 ... 0 0 0]
4193998900,1312336921,[0 0 0 ... 0 0 0]
4194029699,1312391614,[0 0 0 ... 0 0 0]
1855904231,1105740719,[0 0 0 ... 0 0 0]
3058142257,1188356827,[0 0 0 ... 0 0 0]
283631253,980512572,[0 0 0 ... 0 0 0]
3623595549,1229207903,[0 0 0 ... 0 0 0]
529948393,1022389733,[0 0 0 ... 0 0 0]
3498045133,1217855776,[2 2 2 ... 0 0 0]
4108918501,1292451945,[0 0 0 ... 0 0 0]
3817899971,1248841775,[0 0 0 ... 0 0 0]
4198464440,1313488026,[0 0 0 ... 0 0 0]
3928022334,1264883766,[0 0 0 ... 0 0 0]
81574630,850054932,[0 0 0 ... 0 0 0]
786041105,1039196894,[0 0 0 ... 0 0 0]
604714892,1030864296,[0 0 0 ... 0 0 0]
1998122079,1119407667,[0 0 0 ... 0 0 0]
4200880036,1316243367,[0 0 0 ... 0 0 0]
3896831221,1261022605,[0 0 0 ... 0 0 0]
3712532266,1236729876,[0 0 0 ... 0 0 0]
2940638627,1174586145,[0 0 0 ... 0 0 0]
1884582536,1109432089,[0 0 0 ... 0 0 0]
241324271,962552428,[0 0 0 ... 0 0 0]
2041884717,1190250785,[0 0 0 ... 0 0 0]
2570362260,1150195242,[0 0 0 ... 0 0 0]
283439213,980408347,[0 0 0 ... 0 0 0]
4157523530,1303205609,[0 0 0 ... 0 0 0]
2940638368,1174584487,[0 0 0 ... 0 0 0]
3173784339,1195656834,[0 0 0 ... 0 0 0]
3397489075,1211402257,[0 0 0 ... 0 0 0]
3732719326,1239078676,[0 0 0 ... 0 0 0]
2118551623,1127207244,[0 0 0 ... 0 0 0]
4079437903,1287856350,[0 0 0 ... 0 0 0]
3795106684,1245879684,[0 0 0 ... 0 0 0]
3287280369,1204241340,[0 0 0 ... 0 0 0]
4076848871,1287440206,[0 0 0 ... 0 0 0]
292021241,986181306,[0 0 0 ... 0 0 0]
3400978490,1274370886,[1 1 1 ... 0 0 0]
4210987092,1317249890,[0 0 0 ... 0 0 0]
3855157862,1253145640,[0 0 0 ... 0 0 0]
1562509966,1090785117,[0 0 0 ... 0 0 0]
3854295478,1252981177,[0 0 0 ... 0 0 0]
153020879,908598355,[0 0 0 ... 0 0 0]
3943296097,1267522716,[0 0 0 ... 0 0 0]
3689305061,1234714060,[0 0 0 ... 0 0 0]
4167139775,1306182252,[0 0 0 ... 0 0 0]
73769194,845091174,[0 0 0 ... 0 0 0]
3995263746,1274000344,[0 0 0 ... 0 0 0]
1657061268,1096607218,[0 0 0 ... 0 0 0]
113715719,869691799,[0 0 0 ... 0 0 0]
675938825,1034421978,[0 0 0 ... 0 0 0]
3893243928,1260349295,[0 0 0 ... 0 0 0]
2533515079,1148304155,[0 0 0 ... 0 0 0]
3938140409,1266344519,[0 0 0 ... 0 0 0]
4181953018,1310048883,[0 0 0 ... 0 0 0]
1832994278,1113112492,[0 0 0 ... 0 0 0]
401111114,1004004913,[0 0 0 ... 0 0 0]
4079437720,1287855468,[0 0 0 ... 0 0 0]
2602862339,1166773755,[0 0 0 ... 0 0 0]
97662640,947128283,[0 0 0 ... 0 0 0]
1983972974,1118387087,[0 0 0 ... 0 0 0]
4181950151,1310032993,[0 0 0 ... 0 0 0]
1549821858,1089174734,[0 0 0 ... 1 1 1]
5291419,165048130,[0 0 0 ... 0 0 0]
3886142116,1258656392,[0 0 0 ... 0 0 0]
2588076682,1151709311,[0 0 0 ... 0 0 0]
3962605797,1269778131,[0 0 0 ... 0 0 0]
5985722,250292816,[0 0 0 ... 0 0 0]
3814898520,1248391630,[0 0 0 ... 0 0 0]
264545997,972193496,[0 0 0 ... 0 0 0]
656090969,1033584269,[0 0 0 ... 0 0 0]
2416205989,1140599677,[0 0 0 ... 0 0 0]
3906636990,1262308843,[0 0 0 ... 0 0 0]
3726797501,1238219510,[0 0 0 ... 0 0 0]
1848933691,1105412934,[0 0 0 ... 0 0 0]
570729878,1027368055,[0 0 0 ... 0 0 0]
4108910433,1292410199,[0 0 0 ... 0 0 0]
3897550676,1261090402,[0 0 0 ... 0 0 0]
3885602726,1258507547,[0 0 0 ... 0 0 0]
3831364144,1250268198,[0 0 0 ... 0 0 0]
3793782107,1302249863,[34 34 34 ... 10 10 10]
112564186,1318269709,[0 0 0 ... 0 0 0]
4122559002,1294205960,[0 0 0 ... 7 7 7]
3898711261,1261193377,[0 0 0 ... 0 0 0]
4087652064,1289525065,[0 0 0 ... 0 0 0]
4141078786,1299995820,[0 0 0 ... 0 0 0]
3875048414,1256826890,[0 0 0 ... 0 0 0]
3077836553,1225886320,[0 0 0 ... 0 0 0]
1315030743,1073197535,[0 0 0 ... 0 0 0]
2977605125,1177731336,[0 0 0 ... 0 0 0]
2344682704,1138071856,[0 0 0 ... 0 0 0]
4231862047,1323578539,[0 0 0 ... 0 0 0]
62031953,779868685,[0 0 0 ... 0 0 0]
50456645,458629330,[0 0 0 ... 0 0 0]
2507092502,1145872744,[0 0 0 ... 0 0 0]
294489285,987678461,[0 0 0 ... 0 0 0]
3992399791,1273009932,[0 0 0 ... 0 0 0]
2681035915,1157056991,[0 0 0 ... 0 0 0]
3974176127,1270832631,[0 0 0 ... 0 0 0]
4231695334,1323293830,[0 0 0 ... 0 0 0]
594302736,1029681957,[0 0 0 ... 0 0 0]
2342747476,1137536516,[0 0 0 ... 0 0 0]
4155421186,1302532860,[2 1 0 ... 0 0 0]
3874303379,1256420016,[0 0 0 ... 0 0 0]
569573859,1026813795,[0 0 0 ... 0 0 0]
3785187483,1244540511,[0 0 0 ... 0 0 0]
3875039109,1256951252,[0 0 0 ... 0 0 0]
3599094672,1226475154,[0 0 0 ... 0 0 0]
4065770448,1284704319,[0 0 0 ... 0 0 0]
4141525779,1299015803,[0 0 0 ... 0 0 0]
4229979708,1322462317,[0 0 0 ... 0 0 0]
4160937462,1304095985,[0 0 0 ... 0 0 0]
3896311866,1260917794,[0 0 0 ... 0 0 0]
4078699238,1287487147,[0 0 0 ... 0 0 0]
4236297601,1324193322,[0 0 0 ... 0 0 0]
3377003140,1209410814,[0 0 0 ... 0 0 0]
3898724661,1261416915,[0 0 0 ... 0 0 0]
572389370,1027696013,[0 0 0 ... 0 0 0]
190108215,933255291,[0 0 0 ... 0 0 0]
729330154,1037391638,[0 0 0 ... 0 0 0]
2895792479,1171538206,[0 0 0 ... 0 0 0]
262158546,971422193,[0 0 0 ... 0 0 0]
145833562,900238510,[0 0 0 ... 0 0 0]
2223310718,1198179721,[0 0 0 ... 0 0 0]
211259959,1009664428,[0 0 0 ... 0 0 0]
2981089426,1178130398,[0 0 0 ... 0 0 0]
167489333,920889124,[0 0 0 ... 0 0 0]
2940640435,1174593192,[0 0 0 ... 0 0 0]
4108915655,1292443185,[0 0 0 ... 0 0 0]
2664721193,1156073271,[0 0 0 ... 0 0 0]
3951727807,1268607155,[0 0 0 ... 0 0 0]
3955089039,1269061760,[0 0 0 ... 0 0 0]
1711732737,1100082188,[0 0 0 ... 0 0 0]
3921424737,1263776323,[0 0 0 ... 0 0 0]
4003935019,1275206365,[0 0 0 ... 0 0 0]
3470940847,1215560634,[0 0 0 ... 0 0 0]
3789528495,1245169140,[0 0 0 ... 0 0 0]
4319577,557079609,[0 0 0 ... 0 0 0]
